FFT_analysis (Idc=2e-06) X,FFT_analysis (Idc=2e-06) YRe,FFT_analysis (Idc=2e-06) YReImag
2491000000,-1.561837353227139e-09,-1.87229966755875e-10
2491500000,-1.497304217694947e-09,-2.779982353428289e-11
2492000000,3.748350673800705e-08,6.071911786470661e-08
2492500000,-1.333703604463401e-09,2.632216489199759e-10
2493000000,-1.236295789425976e-09,3.932441783722568e-10
2493500000,-1.12969627201216e-09,5.119045969059012e-10
2494000000,-1.014860711950826e-09,6.185887939396108e-10
2494500000,-8.928030612923242e-10,7.127403223252807e-10
2495000000,-7.645661058426889e-10,7.938742328089286e-10
2495500000,-6.312511505863989e-10,8.616205634794213e-10
2496000000,1.529712945822283e-07,-9.833623787526755e-09
2496500000,-3.538925020850989e-10,9.556290294815372e-10
2497000000,-2.120608657585765e-10,9.816453763765915e-10
2497500000,-6.970564765337258e-11,9.93605663640208e-10
2498000000,7.20531258300275e-11,9.915455035509687e-10
2498500000,2.120639360873699e-10,9.756608927935382e-10
2499000000,3.492658263424813e-10,9.462405287504377e-10
2499500000,4.82695221546555e-10,9.036326517012935e-10
2500000000,3.194351890338213e-06,2.109117780883851e-06
2500500000,7.339043586407298e-10,7.797902559654375e-10
2501000000,8.49447776915373e-10,6.998431902720075e-10
2501500000,9.572134664994351e-10,6.088607375334755e-10
2502000000,1.056422213198487e-09,5.074403555257201e-10
2502500000,1.14626395615074e-09,3.962867097887866e-10
2503000000,1.225975117170947e-09,2.762242043385005e-10
2503500000,1.294948140911929e-09,1.481406370103238e-10
2504000000,4.309220505930898e-08,5.506100809554698e-08
2504500000,1.398303907568252e-09,-1.283751357466106e-10
2505000000,1.431777169317417e-09,-2.74940886234584e-10
2505500000,1.452665589583639e-09,-4.256313923462698e-10
2506000000,1.460705326628447e-09,-5.794387965060402e-10
2506500000,1.455743620695064e-09,-7.35326056352101e-10
2507000000,1.437691565988335e-09,-8.922469793199569e-10
2507500000,1.40658755001906e-09,-1.049182642417001e-09
2508000000,-8.825465878154409e-08,2.563622568626962e-08
2508500000,1.305593622706127e-09,-1.358878913900774e-09
2509000000,1.236072919736387e-09,-1.509728966182103e-09
2509500000,1.154321809102548e-09,-1.65661564006705e-09
2510000000,1.060696563279788e-09,-1.79860680188514e-09
2510500000,9.556661659453968e-10,-1.934827281970677e-09
2511000000,8.397511682954547e-10,-2.064437763986778e-09
2511500000,7.135321628027462e-10,-2.186686991984851e-09
2512000000,3.503402003051671e-08,1.33756580769759e-09
2512500000,4.328579342317478e-10,-2.406109729846681e-09
2513000000,2.797507918266083e-10,-2.502022047609929e-09
2513500000,1.19177634424867e-10,-2.58801768621989e-09
2514000000,-4.807292089027423e-11,-2.663586929580403e-09
2514500000,-2.211687178652384e-10,-2.728325034753363e-09
2515000000,-3.992539245351016e-10,-2.781882916190233e-09
2515500000,-5.81495053116485e-10,-2.824007294796912e-09
2516000000,-1.147708694754992e-06,4.046137803953708e-07
2516500000,-9.546308518937902e-10,-2.873133661733988e-09
2517000000,-1.143860053040166e-09,-2.879953471370867e-09
2517500000,-1.333701794376883e-09,-2.87499201652774e-09
2518000000,-1.523269276500845e-09,-2.858263208163565e-09
2518500000,-1.711699498086552e-09,-2.829935550480413e-09
2519000000,-1.898171381799494e-09,-2.790236237555647e-09
2519500000,-2.081944574247156e-09,-2.739431703426611e-09
2520000000,1.638050578723359e-07,-8.420965743915626e-08
2520500000,-2.438247076358062e-09,-2.605908209659479e-09
2521000000,-2.609351771614655e-09,-2.523941586246015e-09
2521500000,-2.774956895167295e-09,-2.432506639388059e-09
2522000000,-2.934441786132245e-09,-2.332099708848846e-09
2522500000,-3.087270330530832e-09,-2.223274736974043e-09
2523000000,-3.232959075273856e-09,-2.106617075243611e-09
2523500000,-3.371066110993765e-09,-1.982692433384817e-09
2524000000,-3.759834086330861e-08,-9.321415089735206e-08
2524500000,-3.62307833921712e-09,-1.715749093293114e-09
2525000000,-3.736319687720651e-09,-1.574034707690147e-09
2525500000,-3.840779261494987e-09,-1.427677961790275e-09
2526000000,-3.936256693110263e-09,-1.277378295137804e-09
2526500000,-4.022630036161946e-09,-1.123819204937734e-09
2527000000,-4.099838200452069e-09,-9.676798000457444e-10
2527500000,-4.167817239039337e-09,-8.096219083887882e-10
2528000000,7.411921286256616e-08,-8.68116388151819e-08
2528500000,-4.276431437522388e-09,-4.904420229402182e-10
2529000000,-4.317225666445013e-09,-3.307163742639829e-10
2529500000,-4.34923324954631e-09,-1.716861946087907e-10
2530000000,-4.372709486349965e-09,-1.399623221230624e-11
2530500000,-4.387931977045764e-09,1.417716112581619e-10
2531000000,-4.39523795320189e-09,2.950720264704597e-10
2531500000,-4.394957534161898e-09,4.45347941815378e-10
2532000000,-6.351694578519569e-07,-7.190855608123271e-07
2532500000,-4.373435964004083e-09,7.352866867542047e-10
2533000000,-4.353124483786502e-09,8.739850127027896e-10
2533500000,-4.327027276510709e-09,1.008036958586496e-09
2534000000,-4.295738884635511e-09,1.137179657235733e-09
2534500000,-4.25977099937992e-09,1.261180656419359e-09
2535000000,-4.219676450166551e-09,1.37985593092916e-09
2535500000,-4.176026153356062e-09,1.493035454213437e-09
2536000000,1.175573533867082e-07,1.616219275385021e-07
2536500000,-4.080128053292988e-09,1.703034212068992e-09
2537000000,-4.028958611924384e-09,1.799795233262293e-09
2537500000,-3.976288617703657e-09,1.891082600847979e-09
2538000000,-3.9226457422253e-09,1.977073319892061e-09
2538500000,-3.86846048093803e-09,2.057940703443039e-09
2539000000,-3.81413549174743e-09,2.133870499184351e-09
2539500000,-3.760091587867641e-09,2.20505268256328e-09
2540000000,4.099485467942943e-08,-1.886531186383114e-08
2540500000,-3.654147312352243e-09,2.334239247351128e-09
2541000000,-3.602911265077228e-09,2.392828749457607e-09
2541500000,-3.553207379861123e-09,2.447748976803653e-09
2542000000,-3.505274695598217e-09,2.499351997214103e-09
2542500000,-3.459325926013054e-09,2.547968544200355e-09
2543000000,-3.415529899433601e-09,2.593941307215498e-09
2543500000,-3.374066162433063e-09,2.637631542298339e-09
2544000000,6.203265670804839e-08,4.921627281031798e-08
2544500000,-3.298404682323529e-09,2.719519782491787e-09
2545000000,-3.264314973925907e-09,2.758513254910984e-09
2545500000,-3.23278944369511e-09,2.796654619465051e-09
2546000000,-3.2037689169469e-09,2.834317568830487e-09
2546500000,-3.177191547619615e-09,2.871855193755659e-09
2547000000,-3.152956877326781e-09,2.909604620414643e-09
2547500000,-3.130924529890345e-09,2.947923113470072e-09
2548000000,1.205872269129034e-07,-2.487362544447722e-07
2548500000,-3.092867205239559e-09,3.027323986363268e-09
2549000000,-3.07636966548157e-09,3.068994330224651e-09
2549500000,-3.061246931907188e-09,3.112336369486579e-09
2550000000,-3.047209589103776e-09,3.157512510825145e-09
2550500000,-3.033971623239167e-09,3.204694797203693e-09
2551000000,-3.021227129234242e-09,3.254007946882009e-09
2551500000,-3.0086347065603e-09,3.305559671257769e-09
2552000000,-2.844309311617562e-07,-1.583767466101238e-07
2552500000,-2.982837672654414e-09,3.415397017465426e-09
2553000000,-2.96899365384864e-09,3.473683773560515e-09
2553500000,-2.954145795652287e-09,3.534228430721625e-09
2554000000,-2.938022151304575e-09,3.596923064978951e-09
2554500000,-2.920371552834482e-09,3.661687679346943e-09
2555000000,-2.900956089495312e-09,3.728420319139112e-09
2555500000,-2.879517817310087e-09,3.796995450049136e-09
2556000000,-4.515192894114338e-08,4.947605470556312e-09
2556500000,-2.829849195157803e-09,3.939218501959717e-09
2557000000,-2.801193371391889e-09,4.012497443211847e-09
2557500000,-2.76970526879054e-09,4.087002359930887e-09
2558000000,-2.735257384945479e-09,4.162527265677003e-09
2558500000,-2.69770031897133e-09,4.238870865868953e-09
2559000000,-2.656896844591439e-09,4.315822453410038e-09
2559500000,-2.612726771572777e-09,4.393099060880368e-09
2560000000,-7.790228812549724e-08,3.268193042350571e-08
2560500000,-2.513975205908698e-09,4.547861343870942e-09
2561000000,-2.459334447452975e-09,4.62482663169639e-09
2561500000,-2.401081402678665e-09,4.70114859375129e-09
2562000000,-2.339256428506207e-09,4.776600505577673e-09
2562500000,-2.273872408049758e-09,4.850946920233631e-09
2563000000,-2.204949677029513e-09,4.923954448556837e-09
2563500000,-2.132568373241337e-09,4.995354320901768e-09
2564000000,-1.40188930638068e-07,4.074111864305447e-08
2564500000,-1.977541718374228e-09,5.132541608197282e-09
2565000000,-1.895141411386672e-09,5.197955328910236e-09
2565500000,-1.809583176647615e-09,5.260896802327616e-09
2566000000,-1.720975523908992e-09,5.321204385381049e-09
2566500000,-1.629452727222643e-09,5.378670726712088e-09
2567000000,-1.535147361688211e-09,5.433107730354171e-09
2567500000,-1.438274250504506e-09,5.484333865681359e-09
2568000000,4.051762591222192e-07,-8.36399136282804e-07
2568500000,-1.237241519657663e-09,5.576404062926677e-09
2569000000,-1.133523220391409e-09,5.617013193419499e-09
2569500000,-1.02802371393693e-09,5.653778047155732e-09
2570000000,-9.209213257800683e-10,5.68663602742001e-09
2570500000,-8.124536958139185e-10,5.715502259928871e-09
2571000000,-7.028564842614433e-10,5.740321944590625e-09
2571500000,-5.923758463009057e-10,5.761115023917272e-09
2572000000,-2.826098911932201e-08,-4.973702403123299e-08
2572500000,-3.695683130409944e-10,5.79039586972185e-09
2573000000,-2.576075677134189e-10,5.798955031648384e-09
2573500000,-1.456004370287353e-10,5.80352270128119e-09
2574000000,-3.367581815688218e-11,5.804123057042223e-09
2574500000,7.79927187424073e-11,5.800800370081253e-09
2575000000,1.892472006952315e-10,5.793605522572853e-09
2575500000,2.999660177012467e-10,5.782618434996182e-09
2576000000,-3.527696835332973e-08,-7.075671058697617e-08
2576500000,5.191230069270957e-10,5.749343167797049e-09
2577000000,6.27343514232759e-10,5.727146507300496e-09
2577500000,7.344641851124175e-10,5.701378952944213e-09
2578000000,8.403628624939736e-10,5.6720590461872e-09
2578500000,9.44903575122947e-10,5.639260481524481e-09
2579000000,1.047965534842064e-09,5.603069376563015e-09
2579500000,1.149478081862328e-09,5.563549437202195e-09
2580000000,-1.056812270188087e-07,-8.960181496902149e-08
2580500000,1.347295765534113e-09,5.474885942085382e-09
2581000000,1.443361140461081e-09,5.425870034504099e-09
2581500000,1.537472529833334e-09,5.373889830532702e-09
2582000000,1.629525885111147e-09,5.319025774312567e-09
2582500000,1.719455060558426e-09,5.26136041996755e-09
2583000000,1.807189741003111e-09,5.200988266410105e-09
2583500000,1.892679737479924e-09,5.137967698781777e-09
2584000000,9.240062554772379e-07,-1.64078700560886e-07
2584500000,2.056843790774786e-09,5.004460602288863e-09
2585000000,2.135380705955709e-09,4.934006127826703e-09
2585500000,2.211511266913174e-09,4.861142099092585e-09
2586000000,2.285166230841915e-09,4.785945946208417e-09
2586500000,2.356306681834085e-09,4.70845524864344e-09
2587000000,2.424881626205091e-09,4.628703991101469e-09
2587500000,2.490805482219274e-09,4.54669193018434e-09
2588000000,-5.335012087011861e-09,8.776394714928067e-08
2588500000,2.614529145311318e-09,4.376125151839862e-09
2589000000,2.672102271708474e-09,4.28763887678369e-09
2589500000,2.72671207008548e-09,4.197000036882042e-09
2590000000,2.778244836884321e-09,4.104283118470367e-09
2590500000,2.82658525520964e-09,4.00952203417137e-09
2591000000,2.871612228862094e-09,3.912765689414959e-09
2591500000,2.913148389541694e-09,3.814069543124687e-09
2592000000,5.294945642826472e-08,-1.50889127377571e-08
2592500000,2.98536233315446e-09,3.611121981720232e-09
2593000000,3.015700334002776e-09,3.507132056294362e-09
2593500000,3.041955911849464e-09,3.401575380046429e-09
2594000000,3.064016778627356e-09,3.294618560069426e-09
2594500000,3.081736870414417e-09,3.186408870986986e-09
2595000000,3.094980999787528e-09,3.077111304863221e-09
2595500000,3.103596241421974e-09,2.966948823613946e-09
2596000000,3.277709671396858e-08,7.988925516070455e-08
2596500000,3.106608071983628e-09,2.744651147846224e-09
2597000000,3.100827686602198e-09,2.632997242503615e-09
2597500000,3.090022450524644e-09,2.521306933328832e-09
2598000000,3.074176608587264e-09,2.409804510264705e-09
2598500000,3.053218962981209e-09,2.298707043716864e-09
2599000000,3.027074154290997e-09,2.188269247337167e-09
2599500000,2.995725385900218e-09,2.078799590918576e-09
2600000000,9.702146788882164e-08,-8.383597783527529e-06
2600500000,2.917499972515486e-09,1.863887432260756e-09
2601000000,2.870717087781567e-09,1.758699784106133e-09
2601500000,2.818732782678183e-09,1.655468168541826e-09
2602000000,2.761584858244845e-09,1.554465802120591e-09
2602500000,2.699358616395805e-09,1.455977647127955e-09
2603000000,2.632112232663275e-09,1.360253594259145e-09
2603500000,2.559958556830227e-09,1.267583697064979e-09
2604000000,-2.189383482007373e-07,5.982504823057503e-08
2604500000,2.401102346986896e-09,1.092530533358758e-09
2605000000,2.314703340477937e-09,1.010635126703455e-09
2605500000,2.223871196575588e-09,9.329239038327336e-10
2606000000,2.128745148497242e-09,8.596297671089614e-10
2606500000,2.029514935736118e-09,7.910306715547643e-10
2607000000,1.926393957466606e-09,7.273836423596842e-10
2607500000,1.819625065843723e-09,6.688969019797272e-10
2608000000,5.148355498245828e-09,3.107816810343501e-08
2608500000,1.596034174844042e-09,5.685002147036577e-10
2609000000,1.479721401396312e-09,5.269685316160191e-10
2609500000,1.360825137793887e-09,4.914700134183975e-10
2610000000,1.239594402047867e-09,4.621921619930257e-10
2610500000,1.116341548135487e-09,4.393120745786739e-10
2611000000,9.913974989488178e-10,4.229886038259101e-10
2611500000,8.650741282579003e-10,4.133144358646967e-10
2612000000,-1.681603691847744e-07,7.906769264178741e-08
2612500000,6.098056914827184e-10,4.146149995203705e-10
2613000000,4.815408221050501e-10,4.257757727690551e-10
2613500000,3.53406845033963e-10,4.439577002213265e-10
2614000000,2.257739157508326e-10,4.692414859482553e-10
2614500000,9.905170204226396e-11,5.016340512022687e-10
2615000000,-2.63457977381953e-11,5.410964179095453e-10
2615500000,-1.500923628416748e-10,5.875798415154795e-10
2616000000,3.342690599246171e-07,1.302817983584298e-06
2616500000,-3.908439781976216e-10,7.01214259975361e-10
2617000000,-5.070700823674843e-10,7.682691894332777e-10
2617500000,-6.200972831395672e-10,8.418808786336231e-10
2618000000,-7.295181109519449e-10,9.21909906343755e-10
2618500000,-8.349989239558778e-10,1.008173188984556e-09
2619000000,-9.361897646407633e-10,1.100471011883077e-09
2619500000,-1.032788942025559e-09,1.198627398250985e-09
2620000000,-8.573972600161213e-08,-2.0837462621371e-07
2620500000,-1.210793444635263e-09,1.411323326257119e-09
2621000000,-1.291578458966709e-09,1.525393347423697e-09
2621500000,-1.366578834553715e-09,1.644238692003659e-09
2622000000,-1.435468248885383e-09,1.767548554600394e-09
2622500000,-1.497997742737611e-09,1.89499145642649e-09
2623000000,-1.553932095984298e-09,2.026218741147928e-09
2623500000,-1.603045480701856e-09,2.160904694395834e-09
2624000000,2.99132015824306e-08,-4.392141260296228e-09
2624500000,-1.680152611589074e-09,2.438976683851643e-09
2625000000,-1.707751870328914e-09,2.581591777307243e-09
2625500000,-1.7279110353477e-09,2.726092629274036e-09
2626000000,-1.740522087375991e-09,2.872016024344102e-09
2626500000,-1.745525726569425e-09,3.01894602819896e-09
2627000000,-1.742887862763313e-09,3.166453031811152e-09
2627500000,-1.732566024448228e-09,3.314119789798976e-09
2628000000,-8.616442742246052e-08,-5.49726191957859e-08
2628500000,-1.689200884678286e-09,3.60821306735846e-09
2629000000,-1.656258224070914e-09,3.753792233861346e-09
2629500000,-1.615908126678332e-09,3.897925665943415e-09
2630000000,-1.568297321305331e-09,4.040204113889692e-09
2630500000,-1.5135660654614e-09,4.180282590588142e-09
2631000000,-1.451863382686651e-09,4.317827386063754e-09
2631500000,-1.383315921748709e-09,4.452488907471148e-09
2632000000,1.690158185070623e-07,-1.26346369515182e-07
2632500000,-1.226570263344444e-09,4.711979306683147e-09
2633000000,-1.138754778597507e-09,4.836224671640017e-09
2633500000,-1.044819251475717e-09,4.95645905440789e-09
2634000000,-9.449887077598815e-10,5.072378827135563e-09
2634500000,-8.394726626655912e-10,5.183721969731437e-09
2635000000,-7.284699351645149e-10,5.290239955375871e-09
2635500000,-6.1217377064829e-10,5.39162854420628e-09
2636000000,1.161375837491673e-07,1.31450767177618e-07
2636500000,-3.646734866262709e-10,5.577988036966375e-09
2637000000,-2.34121345077997e-10,5.662471464850361e-09
2637500000,-9.932931066303358e-11,5.740842056810915e-09
2638000000,3.939294984979384e-11,5.812882775809513e-09
2638500000,1.817211297935534e-10,5.878363490583382e-09
2639000000,3.273127546743875e-10,5.937098189501044e-09
2639500000,4.757881651280365e-10,5.988903278183569e-09
2640000000,5.487370462008376e-08,7.298466464908282e-08
2640500000,7.801506782508949e-10,6.071185464269826e-09
2641000000,9.352288351580132e-10,6.101451996259254e-09
2641500000,1.091723038282931e-09,6.124301778667134e-09
2642000000,1.249270742729489e-09,6.139708490093977e-09
2642500000,1.407494270338583e-09,6.147619773410926e-09
2643000000,1.566008338898011e-09,6.148001335288576e-09
2643500000,1.724391933016592e-09,6.140882504176469e-09
2644000000,4.358436823620915e-08,6.160059105135079e-09
2644500000,2.03937700675975e-09,6.104085408486032e-09
2645000000,2.195237778250309e-09,6.074561367567632e-09
2645500000,2.349444071378814e-09,6.037701417828046e-09
2646000000,2.501672220799972e-09,5.993607485592689e-09
2646500000,2.651552837662279e-09,5.942390939449456e-09
