FFT_analysis X,FFT_analysis YRe,FFT_analysis YReImag
1221000000,1.568924528202711e-14,-5.429960139209315e-15
1221500000,1.161541085557436e-14,-8.640422886038959e-15
1222000000,1.021776510936219e-14,-2.39528198581183e-15
1222500000,1.243520811343454e-14,1.905919229890525e-15
1223000000,1.459482158358361e-14,3.267624690263821e-16
1223500000,1.664242389712818e-15,3.133987898213796e-14
1224000000,4.692719155941546e-08,-6.505842445269208e-09
1224500000,-2.996984446458142e-14,1.794426579291268e-16
1225000000,6.074370411962413e-16,-1.35932345051542e-14
1225500000,-2.167820189665963e-15,-9.31093942983282e-15
1226000000,2.432634908463467e-15,-7.247409548109547e-15
1226500000,5.788664174489774e-15,-5.240394902723066e-15
1227000000,7.676395563083166e-15,-8.427103001882627e-15
1227500000,1.370960436523246e-14,1.541218314532495e-14
1228000000,8.638876569931527e-09,-7.904524095247172e-08
1228500000,-1.725412351734023e-14,1.191369310122757e-14
1229000000,-5.36677034311871e-15,-9.146205864852922e-15
1229500000,-4.440562213817177e-15,-6.656197768209643e-15
1230000000,-7.027739198883317e-16,-7.475048138161329e-15
1230500000,5.361306895208e-15,-9.778744242636781e-15
1231000000,1.520434906045129e-15,-1.430971648841165e-14
1231500000,3.766570619007693e-14,7.272230111402152e-15
1232000000,4.295710330656673e-07,-2.632784151232788e-07
1232500000,-6.102604635512025e-15,4.047085538766061e-14
1233000000,-1.801838959446602e-14,-5.106309317513937e-16
1233500000,-1.528932387127198e-14,3.973204730595652e-15
1234000000,-1.193989709925473e-14,-1.29768872499383e-15
1234500000,-1.324716891809881e-14,-6.01258237804668e-15
1235000000,-1.570828468043517e-14,-4.326612889776621e-15
1235500000,4.465617916828325e-15,-3.413907814011249e-14
1236000000,3.422131750835234e-08,1.083327820384936e-07
1236500000,3.188762883014029e-14,5.647637627056112e-15
1237000000,-3.195985105092291e-15,1.39498746146504e-14
1237500000,6.707658397236346e-16,1.079426223677325e-14
1238000000,-3.565159305600299e-15,7.759748649646782e-15
1238500000,-6.614336799213881e-15,6.582425088093553e-15
1239000000,-7.403491706957104e-15,9.12393220465626e-15
1239500000,-1.796548458227466e-14,-1.087573102242413e-14
1240000000,-1.761747043171321e-08,6.710845019558045e-08
1240500000,1.078506263431405e-14,-1.491229123640787e-14
1241000000,4.890473963327191e-15,6.391733521334764e-15
1241500000,3.629535439347489e-15,3.680228532704751e-15
1242000000,3.849638973240794e-16,5.155782845976061e-15
1242500000,-4.244827465202863e-15,6.425020279245089e-15
1243000000,-1.962790946806833e-15,1.051037695830209e-14
1243500000,-2.671856924906562e-14,-7.897473405561822e-15
1244000000,2.742037227161974e-08,2.573683458289271e-08
1244500000,8.388551354560629e-15,-2.815474154138041e-14
1245000000,1.358668961090068e-14,2.685216977611339e-15
1245500000,1.242292942902015e-14,2.290304494098175e-16
1246000000,9.607831000226913e-15,4.130232708861863e-15
1246500000,1.070792219040486e-14,1.020394661790313e-14
1247000000,1.480801714156683e-14,7.783889118373998e-15
1247500000,-1.444999660274014e-14,4.00851412952326e-14
1248000000,2.694349886712597e-07,2.804289336752085e-07
1248500000,-3.994114204305768e-14,-1.166998908720066e-14
1249000000,3.477019428597989e-15,-1.590079741277999e-14
1249500000,-1.803468374420728e-15,-1.256786892078697e-14
1250000000,2.817762220919569e-15,-8.15725642726354e-15
1250500000,6.063390127921467e-15,-5.421976344199029e-15
1251000000,8.497299001962346e-15,-8.332675340628259e-15
1251500000,1.166889205645502e-14,1.880098503419724e-14
1252000000,-1.304718950728589e-07,-1.762149891686527e-07
1252500000,-2.249894564187096e-14,1.091544448610614e-14
1253000000,-6.069288717611359e-15,-1.08054250705126e-14
1253500000,-6.410410432572172e-15,-7.579092509622877e-15
1254000000,-2.131954765922927e-15,-7.752690522034498e-15
1254500000,2.141246143359976e-15,-8.474336780377299e-15
1255000000,6.325544976936572e-16,-1.204469953965252e-14
1255500000,2.277391637556578e-14,6.038624428425477e-15
1256000000,-8.925267586257798e-08,-1.657398036879732e-08
1256500000,-1.004612096052897e-14,2.268874848278935e-14
1257000000,-1.348702188394847e-14,-5.801456701278876e-15
1257500000,-1.109360034398706e-14,-3.337254384906674e-15
1258000000,-8.550248027418823e-15,-6.870421453160645e-15
1258500000,-6.768443844543041e-15,-1.23860479356095e-14
1259000000,-1.204899077806076e-14,-1.282639890630068e-14
1259500000,2.593012534978338e-14,-2.861157496983569e-14
1260000000,-8.268794903453296e-09,-2.201579739942567e-08
1260500000,2.721485592361097e-14,2.631962012438995e-14
1261000000,-1.161048080094023e-14,1.222052144356766e-14
1261500000,-7.287231377334899e-15,1.189413617443641e-14
1262000000,-9.291360449706789e-15,6.334912559925922e-15
1262500000,-1.403759582208028e-14,3.546354928050447e-15
1263000000,-1.482358432529331e-14,7.593325962938226e-15
1263500000,-2.3033927138831e-14,-2.947109652187116e-14
1264000000,-2.473895463312901e-07,5.52563613287827e-09
1264500000,2.529337925126834e-14,-2.300892633174465e-14
1265000000,6.492363631049416e-15,9.088705660878037e-15
1265500000,7.205602640996102e-15,3.389122279047833e-15
1266000000,1.452853808093462e-15,4.099063493244727e-15
1266500000,-2.420095723471326e-15,3.406373538080055e-15
1267000000,-3.178926736928858e-15,7.078418655070636e-15
1267500000,-1.541792192266706e-14,-1.337615098904657e-14
1268000000,3.838067594756104e-07,2.37241124451926e-07
1268500000,1.54174864650864e-14,-1.775824563793767e-14
1269000000,9.990740280082685e-15,6.288082091178199e-15
1269500000,8.8922489220057e-15,4.024814294098242e-15
1270000000,5.862220234465328e-15,6.03786491744552e-15
1270500000,3.33913461113233e-15,1.069469751124321e-14
1271000000,7.851873141717675e-15,1.166508761212396e-14
1271500000,-2.903231115945377e-14,1.912581412703288e-14
1272000000,5.651006396489638e-08,-8.315185558349374e-08
1272500000,-2.043466371668094e-14,-3.062628766124608e-14
1273000000,1.18572436863096e-14,-1.134350031675946e-14
1273500000,7.833051951247364e-15,-1.170607753610778e-14
1274000000,8.74641665683941e-15,-6.725528564431844e-15
1274500000,1.263565178226187e-14,-3.086174954675678e-15
1275000000,1.440148350244366e-14,-7.32120537476288e-15
1275500000,1.446326260240849e-14,2.933828649663009e-14
1276000000,4.456637939320561e-08,-1.500137960554908e-08
1276500000,-3.035469424384948e-14,1.292056721925188e-14
1277000000,-5.472838060463746e-15,-1.38483151900931e-14
1277500000,-7.67915050507886e-15,-9.834798308994737e-15
1278000000,-2.086620894530015e-15,-9.508907488194083e-15
1278500000,8.773580702347355e-16,-1.092634196653535e-14
1279000000,3.713858106960811e-16,-1.256539584821457e-14
1279500000,2.034094311938627e-14,-3.24088988303452e-15
1280000000,-2.309714405164723e-08,-1.410302933044943e-07
1280500000,-8.952768476099039e-16,1.409078649936501e-14
1281000000,-8.435358301438855e-15,-6.456376541451712e-15
1281500000,-3.992661133859834e-15,-6.174426621296225e-15
1282000000,-2.802889498967743e-15,-9.801673874862964e-15
1282500000,2.742550791895679e-15,-1.731671567379047e-14
1283000000,-6.428826492238901e-15,-2.043862615813744e-14
1283500000,5.57091743091015e-14,-2.262347537149109e-14
1284000000,-9.433305584771095e-07,2.546038298178258e-06
1284500000,2.879781060381034e-14,5.387933546326421e-14
1285000000,-1.876004820175059e-14,1.399229073244733e-14
1285500000,-1.189741718204586e-14,1.669978047462943e-14
1286000000,-1.177185453772003e-14,7.675747627462986e-15
1286500000,-1.529845484410705e-14,2.453205792586519e-15
1287000000,-1.820586141841115e-14,5.46320241982936e-15
1287500000,-9.758131853152677e-15,-3.673157295333079e-14
1288000000,7.790904920116157e-08,5.656749255041105e-08
1288500000,3.805296308592919e-14,-7.383423310152233e-15
1289000000,3.195823731674348e-15,1.699568800195982e-14
1289500000,6.267711799107424e-15,1.25137920210575e-14
1290000000,3.544060158215427e-16,1.056936313204688e-14
1290500000,-3.740495274564881e-15,1.152861695834811e-14
1291000000,-2.602001067079856e-15,1.360264103681114e-14
1291500000,-2.680073818156577e-14,-2.124276355526599e-15
1292000000,-1.634241215074009e-08,7.100228762703506e-08
1292500000,3.536581567744507e-15,-2.360215553711381e-14
1293000000,1.031790066844172e-14,4.223049936147977e-15
1293500000,7.261417240183465e-15,8.537203702549132e-16
1294000000,4.737949955507596e-15,4.481981272238959e-15
1294500000,2.576226562389217e-15,7.489973377632903e-15
1295000000,5.467305357662388e-15,9.215434206458007e-15
1295500000,-1.984210437921918e-14,1.323583478082971e-14
1296000000,8.646832587834468e-08,3.329903662708492e-08
1296500000,-1.318141836472428e-14,-2.031145922907839e-14
1297000000,8.172043120524177e-15,-6.476334826829743e-15
1297500000,5.530484293574251e-15,-6.69634913873751e-15
1298000000,5.907101333813148e-15,-3.170868483314804e-15
1298500000,7.940534594050807e-15,-2.418094224277376e-16
1299000000,9.808411599857147e-15,-2.606149061311568e-15
1299500000,5.326716188848664e-15,2.033301908472406e-14
1300000000,2.817096147075235e-06,-2.199343539368166e-06
1300500000,-2.055837951255002e-14,3.202785660916238e-15
1301000000,-1.252223037368105e-15,-9.190057228802601e-15
1301500000,-2.399519575275341e-15,-7.204891771641836e-15
1302000000,9.98311144873139e-16,-6.122178625759048e-15
1302500000,5.206988360647762e-15,-7.02957106245303e-15
1303000000,3.495238399547471e-15,-9.747320247558072e-15
1303500000,2.415809093793806e-14,8.667270442712394e-15
1304000000,-8.560077997482761e-09,-3.094024972745831e-08
1304500000,-8.186500585175672e-15,2.409485237299694e-14
1305000000,-1.083165127803749e-14,-3.994063059936854e-15
1305500000,-8.52147518884842e-15,-4.250877388339182e-16
1306000000,-5.675642646234557e-15,-3.780375302837344e-15
1306500000,-3.357032204123272e-15,-6.306448470455096e-15
1307000000,-5.559224757159313e-15,-8.842270283272943e-15
1307500000,1.733028284945113e-14,-8.572900787230227e-15
1308000000,-9.36813958304796e-08,-1.051360064017023e-08
1308500000,5.78835283774555e-15,1.944845916638479e-14
1309000000,-1.084165580154188e-14,3.503364847594879e-15
1309500000,-8.589932526200742e-15,2.841482607641195e-15
1310000000,-8.603143462467669e-15,-7.582944367939239e-16
1310500000,-9.606220616818993e-15,-6.388451833384724e-15
1311000000,-1.457706053280916e-14,-3.936039582371153e-15
1311500000,9.94031558055184e-15,-3.266587674028477e-14
1312000000,-2.262106254610931e-08,-2.112995110134189e-08
1312500000,3.18528882215263e-14,1.049393978524034e-14
1313000000,-5.595780018899708e-15,1.418537890000891e-14
1313500000,-2.558615896961246e-15,1.165233662366388e-14
1314000000,-6.846302657176977e-15,7.759236523800708e-15
1314500000,-1.438883692972237e-14,5.056949116754896e-15
1315000000,-1.437996117488613e-14,1.167941951366375e-14
1315500000,-3.206434087071272e-14,-3.825604059566475e-14
1316000000,-1.666154892346602e-06,-3.635816334956297e-07
1316500000,3.708938982856393e-14,-3.56648007670156e-14
1317000000,1.615208215092479e-14,1.315645564787297e-14
1317500000,1.692119939516042e-14,5.601094632532137e-15
1318000000,9.387549131760029e-15,7.7601404523572e-15
1318500000,7.146191396856365e-15,9.983611937437128e-15
1319000000,7.580571812635779e-15,1.156717218462073e-14
1319500000,-1.594539546058691e-14,1.364331632678033e-14
1320000000,8.056137156746276e-08,4.994720123959258e-09
1320500000,-7.727359947601957e-15,-1.686309590550808e-14
1321000000,1.054076047677522e-14,-2.692799148989377e-15
1321500000,7.298889043849691e-15,-1.975550722366861e-15
1322000000,7.549967378060795e-15,1.288065422181403e-15
1322500000,7.601605786152012e-15,6.229462146039778e-15
1323000000,1.220322820619581e-14,4.457751034637887e-15
1323500000,-1.109749203824319e-14,2.609742371768372e-14
1324000000,1.962904729198862e-08,-6.268064974991964e-08
1324500000,-2.581058542000475e-14,-1.202173304707447e-14
1325000000,5.891907967529824e-15,-1.188043007926358e-14
1325500000,2.974021250474098e-15,-1.080099292827969e-14
1326000000,6.112309714928577e-15,-7.353988487066411e-15
1326500000,1.210999398735934e-14,-5.936784608843117e-15
1327000000,1.137932604074196e-14,-1.104646558858135e-14
1327500000,2.961530401408961e-14,2.714051643110361e-14
1328000000,8.469094443235622e-08,-2.152979396205183e-08
1328500000,-2.675779313771856e-14,3.008423034185552e-14
1329000000,-1.37977403380177e-14,-1.089749038606068e-14
1329500000,-1.366708132178116e-14,-5.992554536635275e-15
1330000000,-8.078426485416453e-15,-8.614113851170761e-15
1330500000,-6.417913708615485e-15,-1.394466289975247e-14
1331000000,-1.001176955911712e-14,-1.383880749907993e-14
1331500000,2.680982313603276e-14,-2.938140045097033e-14
1332000000,-2.6024290146816e-07,-7.200348476903657e-07
1332500000,2.845639071180433e-14,2.290803729506639e-14
1333000000,-8.794898530794334e-15,9.717298841018163e-15
